ID,Lat,Lng,Lat-Offset,Lng-Offset,Meter_ID,NMI,"Node Type (0=customer, 1=pole)"
24,145.116616,-37.901161,6.113411764658849,5.484588235304955,C9bfeFA4,6.0,0
25,145.115936,-37.901114,-0.6865882352258268,5.954588235326241,A719Fe18,7.0,0
26,145.116756,-37.902123,7.513411764819011,-4.135411764707442,4AEa1fF5,13.0,0
27,145.115174,-37.901728,-8.306588235313939,-0.1854117646615805,0496bE8e,16.0,0
28,145.116272,-37.901944,2.6734117648175015,-2.345411764679284,cc8a8D2e,19.0,0
29,145.116835,-37.901728,8.303411764813973,-0.1854117646615805,2Bcdd3ef,22.0,0
30,145.116547,-37.901426,5.423411764695629,2.8345882353164598,8CeEB96F,23.0,0
31,145.116853,-37.901458,8.483411764643733,2.514588235342785,180F9AB1,26.0,0
32,145.116376,-37.901423,3.713411764749708,2.8645882353117713,a86d9d7a,29.0,0
33,145.11588,-37.901685,-1.2465882352330482,0.24458823531858798,f6DF9bB4,30.0,0
34,145.117092,-37.901197,10.87341176486234,5.124588235290162,4af2Ba17,41.0,0
35,145.114778,-37.901984,-12.266588235263498,-2.7454117646641407,C194D966,49.0,0
36,145.115899,-37.901397,-1.0565882351443179,3.124588235294823,d6523e38,51.0,0
37,145.117004,-37.901758,9.99341176481039,-0.4854117646857503,838A4C60,55.0,0
38,145.115593,-37.901365,-4.116588235376639,3.444588235339552,109c9D55,57.0,0
39,145.115315,-37.901876,-6.896588235179024,-1.6654117646908162,,,1
40,145.115785,-37.901526,-2.1965882353924826,1.8345882353543175,,,1
41,145.116214,-37.90157,2.0934117648607753,1.3945882353283423,,,1
42,145.1164,-37.9016,3.9534117647122002,1.0945882353041725,,,1
43,145.116669,-37.901579,6.643411764741813,1.3045882353424076,,,1
44,145.117023,-37.901619,10.183411764614902,0.9045882353575507,,,1
45,145.116481,-37.901768,4.7634117646566665,-0.5854117646464374,,,1
46,145.117062,-37.902155,10.573411764767116,-4.455411764681116,D3a900B2,2.0,0
47,145.114802,-37.901804,-12.026588235301006,-0.9454117646612303,c9F754f3,3.0,0
48,145.116497,-37.901141,4.9234117648211395,5.684588235297383,235cDC5C,5.0,0
49,145.114671,-37.901728,-13.336588235404179,-0.1854117646615805,7f41D222,9.0,0
50,145.115563,-37.901644,-4.416588235187646,0.6545882353492516,C72906d1,10.0,0
51,145.116277,-37.901727,2.7234117646912637,-0.17541176468682806,F5340284,12.0,0
52,145.115116,-37.901313,-8.886588235270665,3.964588235305655,12e6BC20,14.0,0
53,145.114709,-37.90234,-12.956588235226718,-6.3054117646998975,e1c40E6f,20.0,0
54,145.11622,-37.902186,2.15341176470929,-4.765411764680039,941969FD,21.0,0
55,145.115534,-37.901887,-4.706588235308118,-1.77541176469731,7815FfE1,25.0,0
56,145.116597,-37.902102,5.923411764854336,-3.9254117646692066,d98771F8,27.0,0
57,145.117221,-37.902167,12.16341176473179,-4.575411764662363,ce065598,28.0,0
58,145.117023,-37.90147,10.183411764614902,2.3945882352904846,a1FF9068,32.0,0
59,145.115205,-37.901603,-7.996588235243962,1.064588235308861,F5d1E330,33.0,0
60,145.115274,-37.901333,-7.306588235280742,3.7645882353132265,c98A0394,35.0,0
61,145.116694,-37.901437,6.893411764679058,2.724588235309966,cb445dea,36.0,0
62,145.114828,-37.901585,-11.766588235389008,1.2445882353517845,d0B7C3DC,37.0,0
63,145.116085,-37.901706,0.8034117647071071,0.03458823535140709,3dcaaf0D,38.0,0
64,145.116653,-37.901707,6.4834117648615575,0.024588235305600392,bf2AFEC4,39.0,0
65,145.114828,-37.901261,-11.766588235389008,4.484588235342812,56eACbf0,40.0,0
66,145.114937,-37.902004,-10.676588235298823,-2.945411764656569,3dEfdDad,42.0,0
67,145.117183,-37.901472,11.783411764838547,2.3745882353409797,3b3eBbc0,45.0,0
68,145.116217,-37.90143,2.1234117647850326,2.7945882353463958,5EADE745,46.0,0
69,145.115107,-37.902029,-8.976588235327654,-3.1954117646648683,FDDacBCe,47.0,0
70,145.115422,-37.901345,-5.826588235322561,3.6445882353319803,b2aDB1F5,48.0,0
71,145.1149,-37.902362,-11.046588235217314,-6.525411764641831,d1Fc67C8,52.0,0
72,145.115686,-37.902368,-3.1865882351667096,-6.585411764703508,C7B2FDCA,54.0,0
73,145.115092,-37.902393,-9.126588235233157,-6.835411764640753,2Fec22b9,56.0,0
74,145.11552,-37.902048,-4.846588235238869,-3.3854117646825443,CaEA209D,58.0,0
75,145.115361,-37.901599,-6.436588235203544,1.1045882353499792,,,1
76,145.115315,-37.901876,-6.896588235179024,-1.6654117646908162,,,1
77,145.114972,-37.901428,-10.326588235329837,2.8145882352959006,,,1
78,145.115279,-37.901465,-7.25658823540698,2.4445882353063553,,,1
79,145.116214,-37.90157,2.0934117648607753,1.3945882353283423,,,1
80,145.116449,-37.901639,4.4434117646119375,0.704588235294068,,,1
81,145.116669,-37.901579,6.643411764741813,1.3045882353424076,,,1
82,145.117023,-37.901619,10.183411764614902,0.9045882353575507,,,1
83,145.116392,-37.902169,3.8734117646299637,-4.595411764682922,,,1
84,145.116837,-37.902264,8.323411764763478,-5.545411764700248,,,1
