ID,Lat,Lng,Lat-Offset,Lng-Offset,Meter_ID,NMI,"Node Type (0=customer, 1=pole)"
44,145.112759,-37.903489,-4.468524589924527,-13.146967213089056,7AC65FF0,9.0,0
45,145.113624,-37.903442,4.181475409836821,-12.676967213067769,6aaca1FA,10.0,0
46,145.113529,-37.902494,3.231475409961604,-3.196967213057178,59d9Cc63,12.0,0
47,145.113692,-37.902993,4.861475409825289,-8.1869672131063,fFb532d1,21.0,0
48,145.112865,-37.900424,-3.4085245900428163,17.503032786905237,fF0EceCC,27.0,0
49,145.112903,-37.902747,-3.0285245901495728,-5.726967213064427,CB0CB2Eb,28.0,0
50,145.113146,-37.901338,-0.5985245900319569,8.36303278688888,c491E8e1,31.0,0
51,145.112812,-37.903183,-3.9385245901257804,-10.086967213069897,8Cc6BBf8,33.0,0
52,145.113202,-37.901103,-0.03852459002473552,10.71303278692426,7CaE16b4,42.0,0
53,145.113616,-37.901646,4.101475410038802,5.2830327869202165,F3273cfb,54.0,0
54,145.113256,-37.900806,0.501475410032981,13.683032786886429,0216015F,56.0,0
55,145.113282,-37.900652,0.7614754099449783,15.223032786906288,aed85CcA,62.0,0
56,145.112814,-37.900886,-3.9185245901762755,12.883032786916715,d16fc050,72.0,0
57,145.113416,-37.902337,2.1014754099724087,-1.626967213113062,,,1
58,145.113681,-37.902371,4.751475410103012,-1.9669672131072957,,,1
59,145.113865,-37.902903,6.591475410004932,-7.286967213104845,,,1
60,145.113817,-37.903166,6.111475410079947,-9.91696721307278,,,1
61,145.112915,-37.902274,-2.9085245901683265,-0.9969672130694107,,,1
62,145.112676,-37.902715,-5.298524590102716,-5.406967213090752,,,1
63,145.112583,-37.903221,-6.228524590028428,-10.46696721310525,,,1
64,145.113035,-37.900725,-1.7085245900716473,14.49303278690195,,,1
65,145.112992,-37.900972,-2.13852459012287,12.023032786885324,,,1
66,145.112922,-37.901375,-2.8385245900608425,7.9930327868993345,,,1
67,145.112854,-37.901744,-3.51852459004931,4.303032786907579,,,1
68,145.113501,-37.903999,2.9514754101001017,-18.246967213073617,9bEb7f95,1.0,0
69,145.113169,-37.903978,-0.3685245900442169,-18.036967213106436,6AfC2D36,2.0,0
70,145.113522,-37.902966,3.16147540985412,-7.916967213077442,A99c11B4,7.0,0
71,145.113677,-37.903136,4.711475409919785,-9.616967213119665,32eD4E00,11.0,0
72,145.113394,-37.902637,1.881475409959421,-4.626967213070543,EC2937ef,15.0,0
73,145.113153,-37.901303,-0.5285245899244728,8.71303278692892,4Bdc6f5E,16.0,0
74,145.113473,-37.902052,2.6714754099543825,1.2230327869389157,F750cAA2,17.0,0
75,145.112977,-37.904276,-2.2885245900283735,-21.016967213114413,e6B0c1Bb,18.0,0
76,145.112706,-37.903784,-4.9985245900074915,-16.09696721310172,5f320C1A,19.0,0
77,145.113509,-37.901899,3.031475409898121,2.753032786912968,dFE461F2,20.0,0
78,145.113472,-37.904158,2.66147540997963,-19.836967213109347,E1914967,22.0,0
79,145.113161,-37.904097,-0.4485245901264534,-19.226967213086255,EFf7b3bC,23.0,0
80,145.112903,-37.90024,-3.0285245901495728,19.343032786949266,D15a3aEe,24.0,0
81,145.113402,-37.901687,1.9614754100416576,4.873032786889553,b5bdD72c,26.0,0
82,145.112839,-37.903039,-3.6685245899548136,-8.64696721308178,DD7A76Eb,29.0,0
83,145.11317,-37.901212,-0.35852459006946447,9.623032786905128,E3228e6B,32.0,0
84,145.113006,-37.902102,-1.9985245899079018,0.7230327869223174,BEBD10c0,36.0,0
85,145.113021,-37.901999,-1.8485245900023983,1.7530327868797713,7B54428d,37.0,0
86,145.11293,-37.902593,-2.758524589978606,-4.186967213115622,44192F7C,38.0,0
87,145.113542,-37.903777,3.3614754099176025,-16.02696721306529,075Ac0B7,39.0,0
88,145.113545,-37.903881,3.39147540984186,-17.06696721306855,861fe45F,41.0,0
89,145.113632,-37.900535,4.261475409919058,16.3930327869366,eDEBeE6E,43.0,0
90,145.113073,-37.901757,-1.3285245898941866,4.173032786880526,4fEADD4D,44.0,0
91,145.113564,-37.901038,3.58147540993059,11.363032786917415,EeCaFECd,46.0,0
92,145.11321,-37.900999,0.041475410057500994,11.75303278692752,70c75CCc,47.0,0
93,145.113224,-37.900921,0.18147540998825207,12.533032786947729,0f1FA8f1,48.0,0
94,145.113285,-37.902466,0.7914754098692356,-2.9169672130535673,cACEFc6C,49.0,0
95,145.113639,-37.90328,4.331475410026542,-11.056967213107782,bE9e1b6f,51.0,0
96,145.113529,-37.901294,3.231475409961604,8.803032786914855,FaE0920E,59.0,0
97,145.113207,-37.902172,0.011475409849026619,0.023032786913290693,cdce0BBD,61.0,0
98,145.113456,-37.901477,2.501475410099374,6.973032786916633,bFe68282,64.0,0
99,145.113485,-37.900518,2.7914754099356287,16.563032786933718,b2280a44,67.0,0
100,145.11365,-37.900252,4.441475410033036,19.223032786896965,ABA5a40D,75.0,0
101,145.113114,-37.900345,-0.9185245900766859,18.2930327869002,,,1
102,145.113365,-37.900373,1.5914754098389494,18.013032786896588,,,1
103,145.113663,-37.900407,4.571475409989034,17.673032786902354,,,1
104,145.112915,-37.902274,-2.9085245901683265,-0.9969672130694107,,,1
105,145.113416,-37.902337,2.1014754099724087,-1.626967213113062,,,1
106,145.113416,-37.902337,2.1014754099724087,-1.626967213113062,,,1
107,145.113681,-37.902371,4.751475410103012,-1.9669672131072957,,,1
108,145.113865,-37.902903,6.591475410004932,-7.286967213104845,,,1
109,145.113817,-37.903166,6.111475410079947,-9.91696721307278,,,1
110,145.113765,-37.903463,5.591475409971736,-12.886967213106004,,,1
111,145.113701,-37.903827,4.951475409882278,-16.52696721308189,,,1
112,145.113658,-37.904072,4.521475409831055,-18.976967213077955,,,1
113,145.112915,-37.902274,-2.9085245901683265,-0.9969672130694107,,,1
114,145.112676,-37.902715,-5.298524590102716,-5.406967213090752,,,1
115,145.112583,-37.903221,-6.228524590028428,-10.46696721310525,,,1
116,145.112454,-37.903947,-7.518524589897879,-17.726967213107514,,,1
117,145.112992,-37.900972,-2.13852459012287,12.023032786885324,,,1
118,145.112992,-37.900972,-2.13852459012287,12.023032786885324,,,1
119,145.112922,-37.901375,-2.8385245900608425,7.9930327868993345,,,1
120,145.112854,-37.901744,-3.51852459004931,4.303032786907579,,,1
121,145.112804,-37.902027,-4.0185245899238,1.4730327869472148,,,1
